id,url,precio,expensas,area_m2,dormitorios,antiguedad,puntaje_arg_prop,imagen_path,image_url,lat,lon,valido_desde,valido_hasta,geometry,index_right,barrio,comuna,ambientes,moneda,tipo_inmueble_departamento,tipo_inmueble_ph
18549511,https://www.argenprop.com/departamento-en-venta-en-caballito-3-ambientes--18549511,189000.0,200000.0,96.0,2 dorm.,45.0,3700.0,images/18549511.jpg,https://www.argenprop.com/static-content/11594581/0ca10e58-64cb-4964-a0e1-9dd31fed5fd0_u_small.jpg,-34.61919,-58.42964,2026-01-19 01:57:21.056737,,POINT (-6504357.772034289 -4112250.2547528506),7.0,Caballito,6.0,3,usd,True,False
17428862,https://www.argenprop.com/departamento-en-venta-en-almagro-3-ambientes--17428862,119000.0,179000.0,58.0,2 dorm.,38.28260869565217,3600.0,images/17428862.jpg,https://www.argenprop.com/static-content/26882471/1c412884-6db4-4e30-8a54-beb4377fa2c7_u_small.jpg,-34.60426,-58.42748,2026-01-19 01:57:22.125781,,POINT (-6504117.321934176 -4110230.863112085),1.0,Almagro,5.0,3,usd,True,False
17929484,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-3-ambientes--17929484,120000.0,0.0,47.0,2 dorm.,40.0,3000.0,images/17929484.jpg,https://www.argenprop.com/static-content/48492971/8402341e-4814-4d8d-b1bd-aa938b6331ad_u_small.jpg,-34.56892,-58.47974,2026-01-19 01:57:29.659612,,POINT (-6509934.878523032 -4105452.3159589837),47.0,Villa Urquiza,12.0,3,usd,True,False
18765034,https://www.argenprop.com/departamento-en-venta-en-boedo-2-ambientes--18765034,75000.0,200000.0,41.19,1 dorm.,51.0,2505.0,images/18765034.jpg,https://www.argenprop.com/static-content/43056781/fbb24226-6714-4fe8-8410-af52b338306e_u_small.jpg,-34.62092,-58.41799,2026-01-19 01:57:36.076606,2026-01-31 03:43:48.860406,POINT (-6503060.899966548 -4112484.2733818158),1.0,Almagro,5.0,2,usd,True,False
14554264,https://www.argenprop.com/departamento-en-venta-en-palermo-soho-3-ambientes--14554264,119000.0,245000.0,53.0,2 dorm.,50.0,2500.0,images/14554264.jpg,https://www.argenprop.com/static-content/46245541/0867465a-6508-4dd5-b181-f91604b1fc5a_u_small.jpg,-34.5877,-58.418495,2026-01-19 01:57:38.017498,,POINT (-6503117.116309398 -4107991.4266915163),20.0,Palermo,14.0,3,usd,True,False
12076824,https://www.argenprop.com/departamento-en-venta-en-villa-pueyrredon-3-ambientes--12076824,150000.0,70000.0,55.0,2 dorm.,30.263157894736842,2056.0,images/12076824.jpg,https://www.argenprop.com/static-content/42867021/a3a45d63-c80e-49b9-ae41-8d7c92e7563a_u_small.jpg,-34.591663,-58.507553,2026-01-19 01:57:44.986730,,POINT (-6513031.007520466 -4108527.309158523),37.0,Villa Devoto,11.0,3,usd,True,False
12076822,https://www.argenprop.com/departamento-en-venta-en-villa-pueyrredon-3-ambientes--12076822,180000.0,85000.0,64.0,2 dorm.,30.263157894736842,2055.0,images/12076822.jpg,https://www.argenprop.com/static-content/22867021/969bbd12-803f-4a59-b940-12b07dc8e75b_u_small.jpg,-34.591663,-58.507553,2026-01-19 01:57:45.119024,,POINT (-6513031.007520466 -4108527.309158523),37.0,Villa Devoto,11.0,3,usd,True,False
16687298,https://www.argenprop.com/departamento-en-venta-en-villa-pueyrredon--16687298,154000.0,0.0,71.0,2 dorm.,30.263157894736842,2052.0,images/16687298.jpg,https://www.argenprop.com/static-content/89278661/2d9e9315-2dc7-4076-8a98-931c9956a06e_u_small.jpg,-34.5909,-58.50726,2026-01-19 01:57:45.275921,,POINT (-6512998.390909663 -4108424.1332321484),37.0,Villa Devoto,11.0,3,usd,True,False
18803549,https://www.argenprop.com/ph-en-venta-en-villa-santa-rita-3-ambientes--18803549,124500.0,0.0,42.0,2 dorm.,30.03448275862069,2013.0,images/18803549.jpg,https://www.argenprop.com/static-content/94530881/2103f87e-1167-46d8-a7a9-e85a7f8b855d_u_small.jpg,-34.620167,-58.485428,2026-01-19 01:57:45.935175,,POINT (-6510568.063786664 -4112382.41380677),45.0,Villa Santa Rita,11.0,3,usd,False,True
12983355,https://www.argenprop.com/departamento-en-venta-en-colegiales-1-ambiente--12983355,106240.0,0.0,34.5,0,33.04,2000.0,images/12983355.jpg,https://www.argenprop.com/static-content/55338921/d3ba3b25-e8bb-44a4-b4cb-44714b476ff4_u_small.jpg,-34.58596,-58.44881,2026-01-19 01:57:48.754494,,POINT (-6506491.766672797 -4107756.149504066),8.0,Chacarita,15.0,1,usd,True,False
12983351,https://www.argenprop.com/departamento-en-venta-en-colegiales-1-ambiente--12983351,94720.0,0.0,30.0,0,33.04,2000.0,images/12983351.jpg,https://www.argenprop.com/static-content/15338921/0f63d334-c888-49c9-9ccd-16656bdab423_u_small.jpg,-34.58596,-58.44881,2026-01-19 01:57:48.804809,,POINT (-6506491.766672797 -4107756.149504066),8.0,Chacarita,15.0,1,usd,True,False
17706434,https://www.argenprop.com/departamento-en-venta-en-palermo-3-ambientes--17706434,129000.0,180000.0,67.0,2 dorm.,50.0,2000.0,images/17706434.jpg,https://www.argenprop.com/static-content/43460771/db46c7e3-ef2a-4ffa-b9d6-a18c614ff0ae_u_small.jpg,-34.57437,-58.44108,2026-01-19 01:57:49.027346,,POINT (-6505631.267008964 -4106189.112762943),20.0,Palermo,14.0,3,usd,True,False
17825877,https://www.argenprop.com/departamento-en-venta-en-villa-pueyrredon-3-ambientes--17825877,148000.0,0.0,50.0,2 dorm.,23.866666666666667,2000.0,images/17825877.jpg,https://www.argenprop.com/static-content/77852871/85dbf20c-352a-4f61-9478-6e8e1bd8bb4d_u_small.jpg,-34.58474,-58.50388,2026-01-19 01:57:49.301009,,POINT (-6512622.131030781 -4107591.187977342),42.0,Villa Pueyrredon,12.0,3,usd,True,False
18642255,https://www.argenprop.com/departamento-en-venta-en-flores-2-ambientes--18642255,65000.0,115000.0,40.0,1 dorm.,30.0,1600.0,images/18642255.jpg,https://www.argenprop.com/static-content/55224681/2401a4a8-d33f-452c-8393-a1746c5c44ed_u_small.jpg,-34.62767,-58.46364,2026-01-19 01:58:01.515897,,POINT (-6508142.63472126 -4113397.398501343),12.0,Flores,7.0,2,usd,True,False
17090977,https://www.argenprop.com/departamento-en-venta-en-villa-del-parque-1-ambiente--17090977,76000.0,150000.0,37.0,0,7.0,1501.0,images/17090977.jpg,https://www.argenprop.com/static-content/77909071/441bc979-fbb1-4cf6-886a-8edb9a92b090_u_small.jpg,-34.61036,-58.47973,2026-01-19 01:58:08.748422,,POINT (-6509933.765328124 -4111055.8888271786),45.0,Villa Santa Rita,11.0,1,usd,True,False
18781568,https://www.argenprop.com/departamento-en-venta-en-palermo-4-ambientes--18781568,245000.0,297494.0,126.0,3 dorm.,45.0,1500.0,images/18781568.jpg,https://www.argenprop.com/static-content/86518781/075dc5b7-3c10-489c-82e0-4a6ef539b402_u_small.jpg,-34.5867,-58.41441,2026-01-19 01:58:12.855903,,POINT (-6502662.376189508 -4107856.209315043),20.0,Palermo,14.0,4,usd,True,False
18853187,https://www.argenprop.com/departamento-en-venta-en-flores-3-ambientes--18853187,149900.0,0.0,68.9,2 dorm.,30.0,1375.0,images/18853187.jpg,https://www.argenprop.com/static-content/78135881/865ef960-f5a5-43a4-bd2d-09673d8a9bcf_u_small.jpg,-34.62766,-58.46367,2026-01-19 01:58:20.131157,2026-01-31 05:04:58.825129,POINT (-6508145.974305984 -4113396.045668445),12.0,Flores,7.0,3,usd,True,False
18803601,https://www.argenprop.com/ph-en-venta-en-floresta-3-ambientes--18803601,124500.0,0.0,42.0,2 dorm.,30.03448275862069,1303.0,images/18803601.jpg,https://www.argenprop.com/static-content/10630881/32b0c705-56c0-4673-8c43-3aaf2721ac4c_u_small.jpg,-34.620167,-58.485428,2026-01-19 01:58:23.378168,,POINT (-6510568.063786664 -4112382.41380677),45.0,Villa Santa Rita,11.0,3,usd,False,True
18809998,https://www.argenprop.com/departamento-en-venta-en-flores-4-ambientes--18809998,170000.0,215000.0,85.0,3 dorm.,45.0,1300.0,images/18809998.jpg,https://www.argenprop.com/static-content/89990881/e6b65335-3864-45b6-99df-2c69d445481d_u_small.jpg,-34.631485,-58.462685,2026-01-19 01:58:25.765661,,POINT (-6508036.324607552 -4113913.516149057),12.0,Flores,7.0,4,usd,True,False
16269658,https://www.argenprop.com/departamento-en-venta-en-palermo-2-ambientes--16269658,196397.0,136770.0,38.0,1 dorm.,34.583657587548636,1200.0,images/16269658.jpg,https://www.argenprop.com/static-content/85696261/46ce9e30-cd93-4a2b-838c-d45cde39e4fe_u_small.jpg,-34.5882,-58.4194,2026-01-19 01:58:31.952828,,POINT (-6503217.860448565 -4108059.03598999),20.0,Palermo,14.0,2,usd,True,False
16269746,https://www.argenprop.com/departamento-en-venta-en-palermo-2-ambientes--16269746,204106.0,145620.0,41.0,1 dorm.,34.583657587548636,1200.0,images/16269746.jpg,https://www.argenprop.com/static-content/64796261/19250ad5-d59b-447e-ab55-3fcad9cb0553_u_small.jpg,-34.5882,-58.4194,2026-01-19 01:58:32.018775,,POINT (-6503217.860448565 -4108059.03598999),20.0,Palermo,14.0,2,usd,True,False
18825657,https://www.argenprop.com/departamento-en-venta-en-villa-lugano-1-ambiente--18825657,20000.0,0.0,30.32,1 dorm.,39.0,0.0,images/18825657.jpg,https://www.argenprop.com/static-content/75652881/8139fe5e-acb8-4350-97eb-fa38d4afbf40_u_small.jpg,-34.67649,-58.48977,2026-01-19 22:19:28.444491,,POINT (-6511051.41301569 -4120003.873756249),39.0,Villa Lugano,8.0,2,usd,True,False
18471891,https://www.argenprop.com/departamento-en-venta-en-constitucion-1-ambiente--18471891,22000.0,0.0,34.0,0,108.51079136690647,0.0,images/18471891.jpg,https://www.argenprop.com/static-content/19817481/37795a81-762b-4bc1-b192-758a95a184ae_u_small.jpg,-34.629,-58.386,2026-01-19 22:19:28.654758,,POINT (-6499499.789456071 -4113577.32672969),11.0,Constitucion,1.0,1,usd,True,False
18471949,https://www.argenprop.com/departamento-en-venta-en-constitucion-2-ambientes--18471949,29000.0,0.0,46.0,1 dorm.,108.51079136690647,0.0,images/18471949.jpg,https://www.argenprop.com/static-content/94917481/f7fadeaa-c655-4c8d-b749-90cbdfedc8e9_u_small.jpg,-34.629,-58.386,2026-01-19 22:19:33.806039,,POINT (-6499499.789456071 -4113577.32672969),11.0,Constitucion,1.0,2,usd,True,False
17644928,https://www.argenprop.com/departamento-en-venta-en-villa-lugano-2-ambientes--17644928,33500.0,28000.0,45.0,1 dorm.,62.24545454545454,0.0,images/17644928.jpg,https://www.argenprop.com/static-content/82944671/a1c08c36-96c3-412b-8eaa-b81b6ebe5f66_u_small.jpg,-34.677536,-58.48841,2026-01-19 22:19:40.318591,,POINT (-6510900.01850821 -4120145.4643443357),39.0,Villa Lugano,8.0,2,usd,True,False
12488494,https://www.argenprop.com/departamento-en-venta-en-villa-lugano-3-ambientes--12488494,35000.0,0.0,49.0,2 dorm.,50.0,203.0,images/12488494.jpg,https://www.argenprop.com/static-content/49488421/d5325393-8c0c-4baf-8a65-ac853b59a90a_u_small.jpg,-34.688,-58.46072,2026-01-19 22:19:42.966502,,POINT (-6507817.581808144 -4121562.010128627),39.0,Villa Lugano,8.0,3,usd,True,False
18603652,https://www.argenprop.com/departamento-en-venta-en-villa-lugano-2-ambientes--18603652,35000.0,37000.0,40.0,1 dorm.,15.0,1.0,images/18603652.jpg,https://www.argenprop.com/static-content/25630681/afabd821-b430-4f42-b449-2ea714096ead_u_small.jpg,-34.67753,-58.48872,2026-01-19 22:19:43.568060,,POINT (-6510934.5275503555 -4120144.6521561304),39.0,Villa Lugano,8.0,2,usd,True,False
17694719,https://www.argenprop.com/departamento-en-venta-en-villa-lugano-2-ambientes--17694719,35000.0,0.0,36.0,1 dorm.,62.24545454545454,2.0,images/17694719.jpg,https://www.argenprop.com/static-content/91749671/95312293-1d46-439d-954e-a8e6e54eb799_u_small.jpg,-34.67837,-58.48981,2026-01-19 22:19:45.661705,,POINT (-6511055.86579532 -4120258.359077435),39.0,Villa Lugano,8.0,2,usd,True,False
17522691,https://www.argenprop.com/departamento-en-venta-en-mataderos-3-ambientes--17522691,35000.0,0.0,62.0,2 dorm.,62.24545454545454,30.0,images/17522691.jpg,https://www.argenprop.com/static-content/19622571/84f465c3-e930-4609-a8fd-cfa704148e91_u_small.jpg,-34.67843,-58.491684,2026-01-19 22:19:46.722280,,POINT (-6511264.478521068 -4120266.4810445188),39.0,Villa Lugano,8.0,3,usd,True,False
16724113,https://www.argenprop.com/departamento-en-venta-en-villa-lugano-3-ambientes--16724113,35000.0,0.0,45.0,2 dorm.,62.24545454545454,2.0,images/16724113.jpg,https://www.argenprop.com/static-content/31142761/b0a26fef-bb36-4ca5-a01f-32b56c2bca6c_u_small.jpg,-34.676346,-58.48973,2026-01-19 22:19:47.071165,,POINT (-6511046.960236057 -4119984.3815017557),39.0,Villa Lugano,8.0,3,usd,True,False
18133323,https://www.argenprop.com/departamento-en-venta-en-villa-lugano-4-ambientes--18133323,35000.0,0.0,60.0,3 dorm.,30.0,1.0,images/18133323.jpg,https://www.argenprop.com/static-content/32333181/4843f6c3-89cf-4521-beb7-6d557633dab5_u_small.jpg,-34.67725,-58.49039,2026-01-19 22:19:47.565324,,POINT (-6511120.431099981 -4120106.750105327),39.0,Villa Lugano,8.0,4,usd,True,False
17843973,https://www.argenprop.com/departamento-en-venta-en-paternal-1-ambiente--17843973,36000.0,0.0,18.0,0,22.333333333333332,0.0,images/17843973.jpg,https://www.argenprop.com/static-content/37934871/89708de4-ad38-4346-8396-bcd536e1f08f_u_small.jpg,-34.60057,-58.47364,2026-01-19 22:19:52.449597,,POINT (-6509255.829629194 -4109731.819598079),25.0,Paternal,15.0,1,usd,True,False
16331173,https://www.argenprop.com/departamento-en-venta-en-paternal-1-ambiente--16331173,36000.0,0.0,18.0,0,22.333333333333332,1.0,images/16331173.jpg,https://www.argenprop.com/static-content/37113361/9b8a8d0a-f3b2-406c-a6a0-621baba400e4_u_small.jpg,-34.60057,-58.47364,2026-01-19 22:19:53.618485,,POINT (-6509255.829629194 -4109731.819598079),25.0,Paternal,15.0,1,usd,True,False
18363767,https://www.argenprop.com/departamento-en-venta-en-villa-lugano-3-ambientes--18363767,37000.0,35000.0,44.0,2 dorm.,62.24545454545454,5.0,images/18363767.jpg,https://www.argenprop.com/static-content/76736381/77b09b5f-b6aa-42ea-928c-2497cb74ef90_u_small.jpg,-34.67824,-58.49154,2026-01-19 22:19:57.491003,,POINT (-6511248.448514393 -4120240.761502274),39.0,Villa Lugano,8.0,3,usd,True,False
17843969,https://www.argenprop.com/departamento-en-venta-en-paternal-1-ambiente--17843969,38000.0,0.0,19.0,0,22.333333333333332,0.0,images/17843969.jpg,https://www.argenprop.com/static-content/96934871/a9131a94-1a2c-4b75-9d11-d37472485dd6_u_small.jpg,-34.60057,-58.47364,2026-01-19 22:20:01.018536,,POINT (-6509255.829629194 -4109731.819598079),25.0,Paternal,15.0,1,usd,True,False
18280200,https://www.argenprop.com/departamento-en-venta-en-villa-lugano-3-ambientes--18280200,38000.0,0.0,55.0,2 dorm.,62.24545454545454,4.0,images/18280200.jpg,https://www.argenprop.com/static-content/00208281/f30ffcee-c436-4545-a442-f3ecf53153fb_u_small.jpg,-34.67838,-58.49163,2026-01-19 22:20:01.601969,,POINT (-6511258.467268565 -4120259.712738206),39.0,Villa Lugano,8.0,3,usd,True,False
18320151,https://www.argenprop.com/departamento-en-venta-en-villa-lugano-3-ambientes--18320151,38000.0,90000.0,55.0,2 dorm.,60.0,1.0,images/18320151.jpg,https://www.argenprop.com/static-content/15102381/06d7af53-0ddd-4826-a368-c99cfdf989c5_u_small.jpg,-34.68896,-58.46176,2026-01-19 22:20:01.658279,,POINT (-6507933.354078569 -4121691.9774237443),39.0,Villa Lugano,8.0,3,usd,True,False
16331170,https://www.argenprop.com/departamento-en-venta-en-paternal-1-ambiente--16331170,38000.0,0.0,19.0,0,22.333333333333332,1.0,images/16331170.jpg,https://www.argenprop.com/static-content/07113361/3f3bee60-d009-4c79-a6a7-3a177d41c6ac_u_small.jpg,-34.60057,-58.47364,2026-01-19 22:20:01.968495,,POINT (-6509255.829629194 -4109731.819598079),25.0,Paternal,15.0,1,usd,True,False
16097853,https://www.argenprop.com/departamento-en-venta-en-villa-lugano-3-ambientes--16097853,38500.0,0.0,65.0,2 dorm.,62.24545454545454,0.0,images/16097853.jpg,https://www.argenprop.com/static-content/35879061/920fc05f-3c64-4df2-8b22-1abbbf78d655_u_small.jpg,-34.6781,-58.49125,2026-01-19 22:20:02.468470,,POINT (-6511216.165862063 -4120221.810298377),39.0,Villa Lugano,8.0,3,usd,True,False
17843967,https://www.argenprop.com/departamento-en-venta-en-paternal-1-ambiente--17843967,39000.0,0.0,19.0,0,22.333333333333332,0.0,images/17843967.jpg,https://www.argenprop.com/static-content/76934871/2a875dbb-5008-4584-828c-fc9783059775_u_small.jpg,-34.60057,-58.47364,2026-01-19 22:20:03.876316,,POINT (-6509255.829629194 -4109731.819598079),25.0,Paternal,15.0,1,usd,True,False
18362264,https://www.argenprop.com/departamento-en-venta-en-villa-lugano-3-ambientes--18362264,39000.0,0.0,47.0,2 dorm.,62.24545454545454,42.0,images/18362264.jpg,https://www.argenprop.com/static-content/46226381/f40a9725-6f61-4a2d-b83c-ace963fc3ff6_u_small.jpg,-34.67794,-58.49176,2026-01-19 22:20:05.159898,,POINT (-6511272.938802367 -4120200.151818869),39.0,Villa Lugano,8.0,3,usd,True,False
18405822,https://www.argenprop.com/departamento-en-venta-en-villa-lugano-3-ambientes--18405822,39000.0,100000.0,55.0,2 dorm.,50.0,1.0,images/18405822.jpg,https://www.argenprop.com/static-content/22850481/e877232b-c123-44bd-899a-2353ca74b6af_u_small.jpg,-34.68936,-58.462,2026-01-19 22:20:05.297304,,POINT (-6507960.070756361 -4121746.130908219),39.0,Villa Lugano,8.0,3,usd,True,False
18463705,https://www.argenprop.com/departamento-en-venta-en-villa-lugano-3-ambientes--18463705,39000.0,100000.0,49.0,2 dorm.,62.24545454545454,191.0,images/18463705.jpg,https://www.argenprop.com/static-content/50736481/4bf6d63b-60d0-43bc-a5f3-f8c25211079f_u_small.jpg,-34.68476,-58.46485,2026-01-19 22:20:05.652119,,POINT (-6508277.331305119 -4121123.38163437),39.0,Villa Lugano,8.0,3,usd,True,False
16331169,https://www.argenprop.com/departamento-en-venta-en-paternal-1-ambiente--16331169,39000.0,0.0,19.0,0,22.333333333333332,1.0,images/16331169.jpg,https://www.argenprop.com/static-content/96113361/362772a6-e49f-41a1-8dfa-4c66947520cb_u_small.jpg,-34.60057,-58.47364,2026-01-19 22:20:05.778317,,POINT (-6509255.829629194 -4109731.819598079),25.0,Paternal,15.0,1,usd,True,False
17843987,https://www.argenprop.com/departamento-en-venta-en-paternal-1-ambiente--17843987,39500.0,0.0,18.0,0,22.333333333333332,0.0,images/17843987.jpg,https://www.argenprop.com/static-content/78934871/8c33c652-0b61-4f5b-9910-21a593419956_u_small.jpg,-34.60057,-58.47364,2026-01-19 22:20:08.492364,,POINT (-6509255.829629194 -4109731.819598079),25.0,Paternal,15.0,1,usd,True,False
16331180,https://www.argenprop.com/departamento-en-venta-en-paternal-1-ambiente--16331180,39500.0,0.0,18.0,0,22.333333333333332,1.0,images/16331180.jpg,https://www.argenprop.com/static-content/08113361/8882bcd2-8ecb-4163-a3c3-904fc8293b98_u_small.jpg,-34.60057,-58.47364,2026-01-19 22:20:09.148568,,POINT (-6509255.829629194 -4109731.819598079),25.0,Paternal,15.0,1,usd,True,False
18080797,https://www.argenprop.com/ph-en-venta-en-villa-lugano-2-ambientes--18080797,39900.0,0.0,55.0,1 dorm.,60.0,1.0,images/18080797.jpg,https://www.argenprop.com/static-content/79708081/ecb7e765-7e45-4e20-ae89-1bb9b9327d69_u_small.jpg,-34.66655,-58.49054,2026-01-19 22:20:10.101171,,POINT (-6511137.129023599 -4118658.446306984),39.0,Villa Lugano,8.0,2,usd,False,True
18021354,https://www.argenprop.com/ph-en-venta-en-mataderos-3-ambientes--18021354,40000.0,5000.0,37.0,2 dorm.,50.0,301.0,images/18021354.jpg,https://www.argenprop.com/static-content/45312081/554d1765-2bac-4818-99d1-c7869af2a774_u_small.jpg,-34.66832,-58.49417,2026-01-19 22:20:14.719794,2026-01-31 06:23:46.634570,POINT (-6511541.218775179 -4118898.0126199117),15.0,Mataderos,9.0,3,usd,False,True
17843971,https://www.argenprop.com/departamento-en-venta-en-paternal-1-ambiente--17843971,40000.0,0.0,20.0,0,22.333333333333332,0.0,images/17843971.jpg,https://www.argenprop.com/static-content/17934871/eee9aee4-3666-49f2-ad55-1df4822941f0_u_small.jpg,-34.60057,-58.47364,2026-01-19 22:20:17.915940,,POINT (-6509255.829629194 -4109731.819598079),25.0,Paternal,15.0,1,usd,True,False
18181399,https://www.argenprop.com/departamento-en-venta-en-villa-lugano--18181399,40000.0,0.0,40.0,2 dorm.,62.24545454545454,2.0,images/18181399.jpg,https://www.argenprop.com/static-content/99318181/222cf581-c753-47c9-9b85-85aa2772e2e3_u_small.jpg,-34.67769,-58.49159,2026-01-19 22:20:20.665566,,POINT (-6511254.014488933 -4120166.31052841),39.0,Villa Lugano,8.0,3,usd,True,False
18390678,https://www.argenprop.com/departamento-en-venta-en-villa-lugano-4-ambientes--18390678,40000.0,0.0,99.08,3 dorm.,62.24545454545454,0.0,images/18390678.jpg,https://www.argenprop.com/static-content/87609381/1915165d-bdc5-46e4-a929-7c1331fcd251_u_small.jpg,-34.67843,-58.49169,2026-01-19 22:20:21.733234,,POINT (-6511265.146438012 -4120266.4810445188),39.0,Villa Lugano,8.0,4,usd,True,False
